set N := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ;

set M := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ;

param m := 20;

param: T: time :=
1 1 64
1 2 38
1 3 94
1 4 96
1 5 80
1 6 93
1 7 8
1 8 77
1 9 43
1 10 43
1 11 8
1 12 7
1 13 33
1 14 20
1 15 94
1 16 44
1 17 86
1 18 79
1 19 45
1 20 52
2 1 99
2 2 5
2 3 40
2 4 19
2 5 1
2 6 41
2 7 22
2 8 99
2 9 83
2 10 25
2 11 32
2 12 91
2 13 41
2 14 10
2 15 37
2 16 23
2 17 34
2 18 10
2 19 52
2 20 22
3 1 8
3 2 16
3 3 96
3 4 99
3 5 24
3 6 50
3 7 67
3 8 60
3 9 69
3 10 59
3 11 8
3 12 16
3 13 69
3 14 76
3 15 91
3 16 81
3 17 15
3 18 87
3 19 69
3 20 72
4 1 72
4 2 88
4 3 35
4 4 22
4 5 46
4 6 26
4 7 25
4 8 2
4 9 3
4 10 38
4 11 33
4 12 18
4 13 90
4 14 65
4 15 18
4 16 90
4 17 99
4 18 73
4 19 52
4 20 65
5 1 51
5 2 14
5 3 8
5 4 7
5 5 15
5 6 35
5 7 90
5 8 66
5 9 88
5 10 89
5 11 82
5 12 33
5 13 86
5 14 14
5 15 39
5 16 97
5 17 32
5 18 84
5 19 44
5 20 8
6 1 36
6 2 60
6 3 43
6 4 74
6 5 20
6 6 76
6 7 81
6 8 71
6 9 4
6 10 49
6 11 36
6 12 31
6 13 76
6 14 97
6 15 15
6 16 23
6 17 15
6 18 5
6 19 51
6 20 94
7 1 17
7 2 62
7 3 32
7 4 73
7 5 73
7 6 81
7 7 26
7 8 79
7 9 82
7 10 51
7 11 3
7 12 13
7 13 90
7 14 96
7 15 73
7 16 76
7 17 8
7 18 47
7 19 69
7 20 85
8 1 40
8 2 27
8 3 49
8 4 54
8 5 23
8 6 32
8 7 22
8 8 64
8 9 55
8 10 50
8 11 87
8 12 64
8 13 79
8 14 38
8 15 60
8 16 36
8 17 40
8 18 57
8 19 26
8 20 54
9 1 17
9 2 54
9 3 28
9 4 92
9 5 30
9 6 7
9 7 9
9 8 85
9 9 50
9 10 91
9 11 32
9 12 26
9 13 68
9 14 44
9 15 70
9 16 60
9 17 98
9 18 4
9 19 42
9 20 31
10 1 28
10 2 76
10 3 7
10 4 50
10 5 37
10 6 60
10 7 78
10 8 19
10 9 50
10 10 1
10 11 15
10 12 33
10 13 85
10 14 84
10 15 68
10 16 25
10 17 26
10 18 88
10 19 28
10 20 39
11 1 25
11 2 36
11 3 91
11 4 39
11 5 6
11 6 29
11 7 23
11 8 99
11 9 47
11 10 60
11 11 9
11 12 27
11 13 34
11 14 27
11 15 11
11 16 3
11 17 34
11 18 89
11 19 68
11 20 66
12 1 25
12 2 58
12 3 13
12 4 55
12 5 72
12 6 98
12 7 90
12 8 88
12 9 60
12 10 80
12 11 8
12 12 52
12 13 92
12 14 21
12 15 39
12 16 24
12 17 29
12 18 95
12 19 73
12 20 50
13 1 42
13 2 15
13 3 75
13 4 55
13 5 83
13 6 82
13 7 99
13 8 52
13 9 98
13 10 96
13 11 81
13 12 77
13 13 44
13 14 65
13 15 84
13 16 87
13 17 94
13 18 17
13 19 83
13 20 62
14 1 20
14 2 58
14 3 18
14 4 16
14 5 95
14 6 1
14 7 39
14 8 28
14 9 70
14 10 51
14 11 36
14 12 16
14 13 93
14 14 46
14 15 14
14 16 23
14 17 92
14 18 64
14 19 64
14 20 1
15 1 39
15 2 70
15 3 41
15 4 3
15 5 46
15 6 46
15 7 42
15 8 23
15 9 1
15 10 24
15 11 57
15 12 28
15 13 1
15 14 38
15 15 25
15 16 97
15 17 61
15 18 46
15 19 23
15 20 53
16 1 22
16 2 89
16 3 68
16 4 28
16 5 41
16 6 93
16 7 21
16 8 36
16 9 86
16 10 34
16 11 94
16 12 30
16 13 48
16 14 11
16 15 40
16 16 44
16 17 26
16 18 15
16 19 42
16 20 78
17 1 72
17 2 66
17 3 41
17 4 69
17 5 6
17 6 74
17 7 90
17 8 43
17 9 99
17 10 39
17 11 93
17 12 51
17 13 33
17 14 92
17 15 75
17 16 42
17 17 57
17 18 63
17 19 8
17 20 5
18 1 96
18 2 89
18 3 75
18 4 98
18 5 3
18 6 34
18 7 41
18 8 54
18 9 36
18 10 74
18 11 84
18 12 1
18 13 27
18 14 59
18 15 82
18 16 71
18 17 46
18 18 61
18 19 71
18 20 71
19 1 1
19 2 77
19 3 24
19 4 27
19 5 10
19 6 34
19 7 7
19 8 43
19 9 50
19 10 26
19 11 12
19 12 39
19 13 62
19 14 69
19 15 84
19 16 39
19 17 60
19 18 68
19 19 78
19 20 36
20 1 86
20 2 17
20 3 18
20 4 61
20 5 9
20 6 76
20 7 52
20 8 19
20 9 41
20 10 32
20 11 19
20 12 80
20 13 40
20 14 71
20 15 58
20 16 34
20 17 19
20 18 75
20 19 55
20 20 41
;
end;
