set N := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 ;

set M := 1 2 3 4 5 ;

param m := 5;

param: T: time :=
1 1 74
1 2 48
1 3 99
1 4 18
1 5 73
2 1 52
2 2 61
2 3 20
2 4 71
2 5 42
3 1 39
3 2 16
3 3 28
3 4 50
3 5 41
4 1 23
4 2 11
4 3 11
4 4 3
4 5 21
5 1 53
5 2 75
5 3 55
5 4 30
5 5 8
6 1 84
6 2 98
6 3 83
6 4 19
6 5 64
7 1 47
7 2 83
7 3 72
7 4 92
7 5 88
8 1 95
8 2 8
8 3 63
8 4 70
8 5 37
9 1 83
9 2 48
9 3 16
9 4 35
9 5 39
10 1 18
10 2 24
10 3 82
10 4 1
10 5 91
11 1 12
11 2 14
11 3 13
11 4 16
11 5 87
12 1 70
12 2 2
12 3 90
12 4 91
12 5 36
13 1 92
13 2 93
13 3 21
13 4 51
13 5 53
14 1 87
14 2 26
14 3 58
14 4 16
14 5 86
15 1 57
15 2 12
15 3 15
15 4 22
15 5 91
16 1 62
16 2 38
16 3 50
16 4 68
16 5 21
17 1 71
17 2 84
17 3 10
17 4 24
17 5 4
18 1 26
18 2 19
18 3 85
18 4 97
18 5 49
19 1 61
19 2 97
19 3 56
19 4 67
19 5 93
20 1 9
20 2 52
20 3 52
20 4 81
20 5 4
21 1 71
21 2 25
21 3 17
21 4 54
21 5 9
22 1 21
22 2 45
22 3 21
22 4 24
22 5 84
23 1 42
23 2 20
23 3 13
23 4 74
23 5 18
24 1 87
24 2 90
24 3 61
24 4 27
24 5 13
25 1 68
25 2 65
25 3 7
25 4 6
25 5 76
26 1 52
26 2 93
26 3 36
26 4 63
26 5 89
27 1 74
27 2 54
27 3 78
27 4 43
27 5 65
28 1 78
28 2 19
28 3 42
28 4 47
28 5 10
29 1 79
29 2 70
29 3 83
29 4 11
29 5 72
30 1 37
30 2 1
30 3 66
30 4 69
30 5 47
31 1 14
31 2 89
31 3 96
31 4 79
31 5 23
32 1 71
32 2 1
32 3 33
32 4 20
32 5 65
33 1 39
33 2 96
33 3 64
33 4 61
33 5 77
34 1 70
34 2 36
34 3 97
34 4 3
34 5 22
35 1 66
35 2 4
35 3 71
35 4 72
35 5 3
36 1 78
36 2 56
36 3 38
36 4 67
36 5 48
37 1 70
37 2 68
37 3 98
37 4 58
37 5 69
38 1 72
38 2 1
38 3 84
38 4 61
38 5 4
39 1 42
39 2 82
39 3 86
39 4 58
39 5 62
40 1 1
40 2 38
40 3 1
40 4 85
40 5 29
41 1 29
41 2 36
41 3 64
41 4 55
41 5 46
42 1 68
42 2 79
42 3 56
42 4 27
42 5 30
43 1 74
43 2 49
43 3 57
43 4 75
43 5 23
44 1 59
44 2 83
44 3 63
44 4 26
44 5 10
45 1 73
45 2 76
45 3 1
45 4 22
45 5 75
46 1 45
46 2 20
46 3 76
46 4 64
46 5 91
47 1 90
47 2 88
47 3 73
47 4 97
47 5 2
48 1 92
48 2 35
48 3 51
48 4 62
48 5 33
49 1 5
49 2 55
49 3 22
49 4 10
49 5 24
50 1 84
50 2 48
50 3 36
50 4 44
50 5 12
51 1 78
51 2 89
51 3 34
51 4 74
51 5 4
52 1 72
52 2 29
52 3 21
52 4 35
52 5 18
53 1 93
53 2 65
53 3 47
53 4 96
53 5 18
54 1 59
54 2 30
54 3 22
54 4 52
54 5 27
55 1 72
55 2 45
55 3 70
55 4 47
55 5 57
56 1 98
56 2 99
56 3 72
56 4 55
56 5 34
57 1 61
57 2 15
57 3 35
57 4 42
57 5 23
58 1 37
58 2 34
58 3 72
58 4 30
58 5 36
59 1 52
59 2 81
59 3 96
59 4 8
59 5 71
60 1 74
60 2 54
60 3 15
60 4 97
60 5 25
;
