set N := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ;

set M := 1 2 3 4 5 6 7 8 9 10 ;

param m := 10;

param: T: time :=
1 1 88
1 2 49
1 3 50
1 4 61
1 5 60
1 6 19
1 7 82
1 8 83
1 9 90
1 10 67
2 1 33
2 2 39
2 3 58
2 4 44
2 5 58
2 6 67
2 7 24
2 8 40
2 9 72
2 10 19
3 1 5
3 2 68
3 3 92
3 4 97
3 5 92
3 6 77
3 7 41
3 8 90
3 9 72
3 10 53
4 1 7
4 2 97
4 3 89
4 4 5
4 5 2
4 6 25
4 7 89
4 8 30
4 9 58
4 10 99
5 1 3
5 2 16
5 3 56
5 4 18
5 5 69
5 6 21
5 7 79
5 8 41
5 9 11
5 10 27
6 1 27
6 2 92
6 3 12
6 4 77
6 5 48
6 6 22
6 7 51
6 8 36
6 9 63
6 10 54
7 1 97
7 2 20
7 3 90
7 4 14
7 5 76
7 6 98
7 7 91
7 8 9
7 9 51
7 10 81
8 1 15
8 2 24
8 3 88
8 4 97
8 5 84
8 6 29
8 7 95
8 8 66
8 9 74
8 10 25
9 1 54
9 2 22
9 3 65
9 4 82
9 5 83
9 6 4
9 7 64
9 8 30
9 9 6
9 10 60
10 1 49
10 2 14
10 3 9
10 4 17
10 5 52
10 6 29
10 7 14
10 8 91
10 9 8
10 10 85
11 1 2
11 2 90
11 3 28
11 4 79
11 5 53
11 6 83
11 7 67
11 8 67
11 9 7
11 10 55
12 1 3
12 2 59
12 3 42
12 4 99
12 5 42
12 6 95
12 7 36
12 8 66
12 9 25
12 10 65
13 1 60
13 2 12
13 3 91
13 4 74
13 5 8
13 6 94
13 7 31
13 8 79
13 9 62
13 10 20
14 1 20
14 2 43
14 3 68
14 4 27
14 5 34
14 6 80
14 7 51
14 8 74
14 9 91
14 10 93
15 1 89
15 2 64
15 3 34
15 4 22
15 5 54
15 6 9
15 7 92
15 8 51
15 9 55
15 10 35
16 1 66
16 2 60
16 3 65
16 4 77
16 5 17
16 6 2
16 7 17
16 8 7
16 9 74
16 10 37
17 1 75
17 2 95
17 3 80
17 4 83
17 5 46
17 6 12
17 7 26
17 8 28
17 9 78
17 10 95
18 1 72
18 2 32
18 3 53
18 4 71
18 5 45
18 6 32
18 7 71
18 8 76
18 9 37
18 10 83
19 1 98
19 2 32
19 3 86
19 4 36
19 5 17
19 6 70
19 7 82
19 8 27
19 9 80
19 10 6
20 1 38
20 2 17
20 3 4
20 4 10
20 5 25
20 6 23
20 7 3
20 8 18
20 9 54
20 10 13
;
