set N := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 ;

set M := 1 2 3 4 5 6 7 8 9 10 ;

param m := 10;

param: T: time :=
1 1 72
1 2 32
1 3 93
1 4 88
1 5 52
1 6 94
1 7 63
1 8 76
1 9 40
1 10 56
2 1 73
2 2 26
2 3 39
2 4 55
2 5 72
2 6 89
2 7 6
2 8 1
2 9 71
2 10 3
3 1 7
3 2 28
3 3 27
3 4 1
3 5 57
3 6 29
3 7 2
3 8 15
3 9 97
3 10 57
4 1 26
4 2 81
4 3 85
4 4 48
4 5 12
4 6 93
4 7 23
4 8 4
4 9 85
4 10 64
5 1 53
5 2 16
5 3 43
5 4 97
5 5 90
5 6 49
5 7 54
5 8 88
5 9 59
5 10 87
6 1 48
6 2 77
6 3 62
6 4 29
6 5 79
6 6 44
6 7 16
6 8 85
6 9 52
6 10 27
7 1 1
7 2 97
7 3 30
7 4 80
7 5 30
7 6 7
7 7 87
7 8 18
7 9 30
7 10 21
8 1 72
8 2 8
8 3 86
8 4 61
8 5 71
8 6 10
8 7 99
8 8 6
8 9 14
8 10 75
9 1 48
9 2 36
9 3 48
9 4 47
9 5 61
9 6 62
9 7 86
9 8 31
9 9 50
9 10 97
10 1 82
10 2 32
10 3 40
10 4 85
10 5 2
10 6 62
10 7 9
10 8 18
10 9 8
10 10 82
11 1 24
11 2 82
11 3 50
11 4 19
11 5 32
11 6 41
11 7 42
11 8 71
11 9 49
11 10 23
12 1 66
12 2 16
12 3 41
12 4 73
12 5 43
12 6 45
12 7 4
12 8 19
12 9 42
12 10 21
13 1 90
13 2 7
13 3 33
13 4 23
13 5 24
13 6 47
13 7 2
13 8 17
13 9 4
13 10 74
14 1 74
14 2 80
14 3 6
14 4 86
14 5 32
14 6 53
14 7 9
14 8 39
14 9 3
14 10 12
15 1 22
15 2 2
15 3 67
15 4 71
15 5 81
15 6 8
15 7 14
15 8 74
15 9 42
15 10 48
16 1 29
16 2 17
16 3 93
16 4 85
16 5 11
16 6 16
16 7 60
16 8 12
16 9 30
16 10 29
17 1 73
17 2 51
17 3 3
17 4 75
17 5 29
17 6 83
17 7 22
17 8 14
17 9 62
17 10 67
18 1 67
18 2 80
18 3 3
18 4 54
18 5 10
18 6 99
18 7 90
18 8 32
18 9 59
18 10 9
19 1 79
19 2 56
19 3 22
19 4 69
19 5 43
19 6 42
19 7 83
19 8 43
19 9 59
19 10 23
20 1 24
20 2 76
20 3 50
20 4 7
20 5 21
20 6 1
20 7 97
20 8 85
20 9 10
20 10 46
21 1 65
21 2 76
21 3 11
21 4 47
21 5 77
21 6 1
21 7 28
21 8 51
21 9 66
21 10 20
22 1 88
22 2 91
22 3 72
22 4 10
22 5 79
22 6 71
22 7 51
22 8 15
22 9 85
22 10 61
23 1 34
23 2 27
23 3 62
23 4 35
23 5 45
23 6 81
23 7 72
23 8 60
23 9 69
23 10 60
24 1 77
24 2 44
24 3 15
24 4 46
24 5 73
24 6 2
24 7 34
24 8 66
24 9 92
24 10 74
25 1 81
25 2 30
25 3 29
25 4 36
25 5 27
25 6 29
25 7 53
25 8 63
25 9 52
25 10 75
26 1 14
26 2 46
26 3 97
26 4 78
26 5 59
26 6 73
26 7 47
26 8 2
26 9 15
26 10 27
27 1 51
27 2 35
27 3 95
27 4 43
27 5 37
